,_source,_cellid,stem_cell_name,stem_cell_type,cell_grade,produced_by,provider_distributor,reference_publications,gender_of_donor,ethnicity_of_donor,health_status,age_of_donor,source_cell_type,organ_tissue_of_origin_of_source_cell,Country
177,SKIP,SKIP000207,PA22,iPS Cell,,Hideyuki Okano,Keio University,23039195,Female,Asian,familial parkinson's disease PARK2,,,Skin ,Japan
178,SKIP,SKIP000218,409B2,iPS Cell,,Shinya Yamanaka,"Center for iPS Cell Research and Application, Kyoto University",21460823,Female,Caucasian,,,,Skin ,Japan
179,SKIP,SKIP000219,454E2,iPS Cell,,Shinya Yamanaka,"Center for iPS Cell Research and Application, Kyoto University",,Female,Asian,,,,Pulp,Japan
180,SKIP,SKIP000220,HiPS-RIKEN-1A,iPS Cell,,Tsuyoshi Fujioka,RIKEN BRC,,Female,Asian,,,,Umbilical cord(Fibroblast),Japan
181,SKIP,SKIP000221,HiPS-RIKEN-2A,iPS Cell,,Tsuyoshi Fujioka,RIKEN BRC,,Male,Asian,,,,Umbilical cord(Fibroblast),Japan
182,SKIP,SKIP000222,HiPS-RIKEN-12A,iPS Cell,,Tsuyoshi Fujioka,RIKEN BRC,,Male,Asian,,,,Umbilical cord(Fibroblast),Japan
183,SKIP,SKIP000223,HPS0078,iPS Cell,,,,,,Asian,Bernard-Soulier syndorome,,,Skin ,
184,SKIP,SKIP000224,KAS01-#3,iPS Cell,,Daisuke Ito,Keio University,23364790,,Asian,Progressive bulbar palsy of childhood [Fazio-Londe] Spinal muscular atrophy,,,Skin,Japan
185,SKIP,SKIP000225,VCP-#1,iPS Cell,,Daisuke Ito,Keio University,,,Asian,Inclusion body myopathy associated with Paget's disease of bone and frontotemporal dementia,,,Skin,Japan
186,SKIP,SKIP000226,VCP-#2,iPS Cell,,Daisuke Ito,Keio University,,,Asian,Inclusion body myopathy associated with Paget's disease of bone and frontotemporal dementia,,,Skin,Japan
187,SKIP,SKIP000227,VCP-#4,iPS Cell,,Daisuke Ito,Keio University,,,Asian,Inclusion body myopathy associated with Paget's disease of bone and frontotemporal dementia,,,Skin,Japan
188,SKIP,SKIP000228,CiRA00022,iPS Cell,,Haruhisa Inoue,"Kyoto University, Center for iPS Cell Research and Application",22855461,Male,Asian,Amyotrophic Lateral Sclerosis,,,Skin,Japan
189,SKIP,SKIP000229,CiRA00023,iPS Cell,,Haruhisa Inoue,"Kyoto University, Center for iPS Cell Research and Application",22855461,Male,Asian,Amyotrophic Lateral Sclerosis,,,Skin,Japan
190,SKIP,SKIP000230,CiRA00024,iPS Cell,,Haruhisa Inoue,"Kyoto University, Center for iPS Cell Research and Application",22855461,Female,Asian,Amyotrophic Lateral Sclerosis ,,,Skin,Japan
191,SKIP,SKIP000231,CiRA00025,iPS Cell,,Haruhisa Inoue,"Kyoto University, Center for iPS Cell Research and Application",22855461,Female,Asian,Amyotrophic Lateral Sclerosis ,,,Skin,Japan
192,SKIP,SKIP000232,CiRA00026,iPS Cell,,Haruhisa Inoue,"Kyoto University, Center for iPS Cell Research and Application",22855461,Female,Asian,Amyotrophic Lateral Sclerosis,,,Skin,Japan
193,SKIP,SKIP000235,HPS0270,iPS Cell,,,,,,Asian,Atopic dermatitis,,,Peripheral Blood,
194,SKIP,SKIP000236,HPS0271,iPS Cell,,,,,,Asian,Atopic dermatitis,,,Peripheral Blood,
195,SKIP,SKIP000237,HPS0265,iPS Cell,,,,,,Asian,Adenosine deaminase [ADA] deficiency,,,Bone Marrow,
196,SKIP,SKIP000238,HPS0224,iPS Cell,Research Grade,,,,,Asian,Amyloid polyneuropathy,,,Skin ,
197,SKIP,SKIP000239,HPS0214,iPS Cell,,,,,,Asian,Ehlers-Danlos syndrome,,,Skin,
198,SKIP,SKIP000240,HPS0184,iPS Cell,,,,,,Asian,Systemic Scleroderma,,,Skin,
199,SKIP,SKIP000241,HPS0183,iPS Cell,,,,,,Asian,Inclusion body myositis,,,Skin,
200,SKIP,SKIP000242,HPS0178,iPS Cell,,,,,,Asian,Systemic Scleroderma,,,Skin,
201,SKIP,SKIP000243,HPS0174,iPS Cell,,,,,,Asian,Dermatopolymyositis,,,Skin,
202,SKIP,SKIP000244,HPS0169,iPS Cell,,,,,,Asian : Japanese,Duchenne Muscular Dystrophy,,,Skin ,
203,SKIP,SKIP000245,HPS0164,iPS Cell,,,,,,Asian,Duchenne Muscular Dystrophy,,,Skin,
204,SKIP,SKIP000246,iTS1,iPS Cell,,Tadao Ohno,"Cell-Medicine, Inc.",,Female,Asian,Tay-Sachs disease,,,Skin,Japan
205,SKIP,SKIP000247,iTS2,iPS Cell,,Tadao Ohno,"Cell-Medicine, Inc.",,Female,Asian,Tay-Sachs disease,,,Skin,Japan
206,SKIP,SKIP000248,iTS3,iPS Cell,,Tadao Ohno,"Cell-Medicine, Inc.",,Female,Asian,Tay-Sachs disease,,,Skin,Japan
207,SKIP,SKIP000249,HPS0175,iPS Cell,,,,,,Asian,Pompe disease,,,Skin,
208,SKIP,SKIP000250,HPS0176,iPS Cell,,,,,,Asian,Pompe disease,,,Skin,
209,SKIP,SKIP000251,HPS0177,iPS Cell,,,,,,Asian,Pompe disease,,,Skin,
210,SKIP,SKIP000252,GM23716,iPS Cell,,,,,Female,African-American,,,,Skin,
211,SKIP,SKIP000253,GM23760,iPS Cell,,Fred H. Gage,Salk Institute for Biological Studies UCSD,21490598,Male,Caucasian,Schizophrenia,,,Skin,United States
212,SKIP,SKIP000254,GM24468,iPS Cell,,,,,Male,Caucasian,Spinal muscular Atrophy; SMA1,,,Skin,
213,SKIP,SKIP000255,GM24474,iPS Cell,,,,,Female,Caucasian,Spinal muscular Atrophy; SMA1,,,Skin,
214,SKIP,SKIP000256,GM23396,iPS Cell,,,,,Female,African-American : Black,,,,Skin,
215,SKIP,SKIP000257,GM23411,iPS Cell,,,,,Female,Caucasian,,,,Skin,
216,SKIP,SKIP000258,GM23446,iPS Cell,,,,,Female,Black,,,,Skin,
217,SKIP,SKIP000259,GM23720,iPS Cell,,,,,Female,Caucasian,,,,Peripheral Blood(Cell Line),
218,SKIP,SKIP000260,GM23761,iPS Cell,,Fred H. Gage,Salk Institute for Biological Studies UCSD,21490598,Female,Jewish,Schizophrenia,,,Skin,United States
219,SKIP,SKIP000261,GM23762,iPS Cell,,Fred H. Gage,Salk Institute for Biological Studies UCSD,21490598,Male,Caucasian : Caucasian/Jewish,Schizophrenia,,,Skin,United States
220,SKIP,SKIP000262,GM23913,iPS Cell,,Joel M. Gottesfeld,Department of Molecular Biology The Scripps Research Institute,21040903,Male,Caucasian,Friedreich ataxia,,,Skin,United States
221,SKIP,SKIP000263,GM23937,iPS Cell,,,,,Male,Caucasian/Ashkenazi,Tay-Sachs disease,,,Skin,
222,SKIP,SKIP000264,HPS0156,iPS Cell,,,,,,Asian,Laurence-Moon(-Bardet)-Biedl Syndrome,,,Skin,
223,SKIP,SKIP000265,HPS0264,iPS Cell,,,,,Male,Asian,Parkinson disease,,,Skin,
224,SKIP,SKIP000266,HPS0223,iPS Cell,,Emiko Noguchi,"Graduate School of Comprehensive Human Sciences, University of Tsukuba",22912751,Female,Asian,,,,Nasal Epithelial cells,Japan
225,SKIP,SKIP000267,HPS0083,iPS Cell,,"Era, Takumi",Kumamoto University,,Female,Asian : japanese, Cockayne's syndrome,,,Skin,Japan
226,SKIP,SKIP000268,HPS0064,iPS Cell,,,,,,Asian : Japanese," Glycogen storage disease, Type 1b",,,Skin,
227,SKIP,SKIP000269,HPS0070,iPS Cell,,,,,,Asian : Japanese,"Mitochondrial myopathy, Encephalopathy, Lactic acidosis, and Stroke-like episodes",,,Skin,
228,SKIP,SKIP000270,HPS0087,iPS Cell,,,,,,Asian : Japanese,Ornithinetranscarbamylase deficiency,,,Skin,
229,SKIP,SKIP000272,HPS0129,iPS Cell,Research Grade,,,,,Asian : Japanese,"Amyotrophic lateral sclerosis, Sporadic type  (classical, with UMN). ",,,Skin,
230,SKIP,SKIP000273,HPS0133,iPS Cell,,,,,,Asian : Japanese,"Muscular dystrophy, Miyoshi type (Miyoshi myopathy)",,,Skin,
231,SKIP,SKIP000274,HPS0143,iPS Cell,,,,,,Asian : Japanese,Congenital fiber type disproportion disease,,,Skin,
232,SKIP,SKIP000275,HPS0146,iPS Cell,,,,,,Asian : Japanese," Amyotrophic lateral sclerosis, Sporadic type (bulbar, with UMN)",,,Skin ,
233,SKIP,SKIP000276,SA-001-3B1,iPS Cell,Research Grade,Hideyuki Okano,Keio University,24389010,Female,Asian,Schizophrenia,,,Skin,Japan
234,SKIP,SKIP000277,KO-001-25,iPS Cell,,Takeio Yoshikawa,Riken Brain Science Institute,24389010,Female,Asian,Schizophrenia,,,Skin,Japan
235,SKIP,SKIP000278,HiPS-RIKEN-7A,iPS Cell,,Natsumi Shimizu,RIKEN BioResource Center,20973836,Male,Asian : Japanese,Wilson disease,,,Skin ,Japan
236,SKIP,SKIP000279,HPS0192,iPS Cell,,,,,,Asian : Japanese,Allergic rhinitis (Pollen allergy),,,Skin,
237,SKIP,SKIP000280,HPS0209,iPS Cell,,,,,,Asian : Japanese,Pulmonary hypertension,,,Skin,
238,SKIP,SKIP000281,HPS0215,iPS Cell,,,,,,Asian : Japanese,Moyamoya disease,,,Skin,
239,SKIP,SKIP000282,HPS0272,iPS Cell,,,,,,Asian : Japanese,Atopic dermatitis,,,Skin,
240,SKIP,SKIP000283,HPS0082,iPS Cell,,Era Takumi,Kumamoto University,,Female,Asian : Japanese,Prader Willi syndrome,,,Skin,Japan
241,SKIP,SKIP000284,UCB302MSCs,mesenchymal stem cell,,"Umezawa, Akihiro",National Center for Child Health and Development,15647378,,Asian,,,,Umbilical cord blood,Japan
242,SKIP,SKIP000285,UCBTERT-21,mesenchymal stem cell,,"Umezawa, Akihiro",National Center for Child Health and Development,15647378,,Unknown,,,,Umbilical cord blood,Japan
243,SKIP,SKIP000286,UCB408E6E7-31,mesenchymal stem cell,,"Umezawa, Akihiro",National Center for Child Health and Development,15647378,,Asian,,,,Umbilical cord blood,Japan
244,SKIP,SKIP000287,UCB408E7-32,mesenchymal stem cell,,"Umezawa, Akihiro",National Center for Child Health and Development,15647378,,Asian,,,,Umbilical cord blood,Japan
245,SKIP,SKIP000288,UCB408E6E7TERT-33,mesenchymal stem cell,,"Umezawa, Akihiro",National Center for Child Health and Development,15647378,,Asian,,,,Umbilical cord blood,Japan
246,SKIP,SKIP000289,KO-001-19,iPS Cell,Research Grade,Takeio Yoshikawa,Riken Brain Science Institute,,Female,Asian,Schizophrenia,,,Skin,Japan
247,SKIP,SKIP000290,L1-1Mut,iPS Cell,,Thomas Gasser,"Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,Parkinson's disease,,,Skin ,Germany
248,SKIP,SKIP000291,C4,iPS Cell,Research Grade,Thomas Gasser,"Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,,,,Skin ,Germany
249,SKIP,SKIP000292,L1-2Mut,iPS Cell,Research Grade,Thomas Gasser,"Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,Parkinson's disease,,,Skin ,Germany
250,SKIP,SKIP000293,L1-1GC2,iPS Cell,Research Grade,Thomas Gasser,"Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,Parkinson's disease,,,Skin,Germany
251,SKIP,SKIP000294,C1-1,iPS Cell,Research Grade,Thomas Gasser,"Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,,,,Skin,Germany
252,SKIP,SKIP000295,C4+G2019S,iPS Cell,Research Grade,Thomas Gasser,"Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,,,,Skin ,Germany
253,SKIP,SKIP000296,C2,iPS Cell,,Thomas Gasser,"Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,,,,Skin,Germany
254,SKIP,SKIP000297,L2-1Mut,iPS Cell,Research Grade,Thomas Gasser,"Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,Parkinson's disease,,,Skin ,Germany
255,SKIP,SKIP000298,L2-2Mut,iPS Cell,Research Grade,Thomas Gasser,"Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,Parkinson's disease,,,Skin,Germany
256,SKIP,SKIP000299,L2-3Mut,iPS Cell,Research Grade,Thomas Gasser,"Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,Parkinson's disease,,,Skin,Germany
257,SKIP,SKIP000300,L2-1GC,iPS Cell,Research Grade,Thomas Gasser,"Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,Parkinson's disease,,,Skin ,Germany
258,SKIP,SKIP000301,L2-2GC,iPS Cell,Research Grade,Thomas Gasser,"Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,Parkinson's disease,,,Skin,Germany
259,SKIP,SKIP000302,L2-3GC,iPS Cell,Research Grade,Thomas Gasser,"Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,Parkinson's disease,,,Skin,Germany
260,SKIP,SKIP000303,USH2A-associated iPSC (tentative),iPS Cell,Research Grade,Edwin M Stone,University of Iowa Carver College of Medicine,23991284,Unknown,Unknown,Retinitis pigmentosa,,,keratinocytes,United States
261,SKIP,SKIP000304,SCA2 iPS (tentative),iPS Cell,Research Grade,Tetsuo Ashizawa,University of Florida,23224816,Male,Unknown,Spinocerebellar ataxia  2 SCA2,,,Skin,United States
262,SKIP,SKIP000305,Ctrl1-12,iPS Cell,Research Grade,Oliver Brustle,University of Bonn and Hertie Foundation,22113611,Male,Unknown,,,,Skin,Germany
263,SKIP,SKIP000306,Ctrl1-17,iPS Cell,Research Grade,Oliver Brustle,University of Bonn and Hertie Foundation,22113611,Male,Unknown,,,,Skin,Germany
264,SKIP,SKIP000307,Ctrl2-2,iPS Cell,Research Grade,Oliver Brustle,University of Bonn and Hertie Foundation,22113611,Male,Unknown,,,,Skin,Germany
265,SKIP,SKIP000308,Ctrl2-8,iPS Cell,Research Grade,Oliver Brustle,University of Bonn and Hertie Foundation,22113611,Male,Unknown,,,,Skin,Germany
266,SKIP,SKIP000309,MJD1-9,iPS Cell,Research Grade,Oliver Brustle,University of Bonn and Hertie Foundation,22113611,Male,Unknown,Spinocerebellar ataxia type 3 / Machado-Joseph disease,,,Skin,Germany
267,SKIP,SKIP000310,MJD1-11,iPS Cell,Research Grade,Oliver Brustle,University of Bonn and Hertie Foundation,22113611,Male,Unknown,Spinocerebellar ataxia type 3 / Machado-Joseph disease,,,Skin,Germany
268,SKIP,SKIP000311,MJD2-2,iPS Cell,Research Grade,Oliver Brustle,University of Bonn and Hertie Foundation,22113611,Male,Unknown,Spinocerebellar ataxia type 3 / Machado-Joseph disease,,,Skin,Germany
269,SKIP,SKIP000312,MJD2-9,iPS Cell,Research Grade,Oliver Brustle,University of Bonn and Hertie Foundation,22113611,Male,Unknown,Spinocerebellar ataxia type 3 / Machado-Joseph disease,,,Skin,Germany
270,SKIP,SKIP000313,MJD3-5,iPS Cell,Research Grade,Oliver Brustle,University of Bonn and Hertie Foundation,22113611,Female,Unknown,Spinocerebellar ataxia type 3 / Machado-Joseph disease,,,Skin,Germany
271,SKIP,SKIP000314,MJD4-1,iPS Cell,Research Grade,Oliver Brustle,University of Bonn and Hertie Foundation,22113611,Male,Unknown,Spinocerebellar ataxia type 3 / Machado-Joseph disease,,,Skin,Germany
272,SKIP,SKIP000315,HD33i.8,iPS Cell,Research Grade,The HD iPSC Consortium,The HD iPSC Consortium,22748968,Female,White,Huntington's Disease,,,Skin,Unknown
273,SKIP,SKIP000316,HD60i.4,iPS Cell,Research Grade,The HD iPSC Consortium,The HD iPSC Consortium,22748968,Female,White,Huntington's Disease,,,Skin,Unknown
274,SKIP,SKIP000317,HD180i.5,iPS Cell,Research Grade,The HD iPSC Consortium,The HD iPSC Consortium,22748968,Male,Unknown(White),Huntington's Disease,,,Skin,Unknown
275,SKIP,SKIP000318,77iSMA,iPS Cell,Research Grade,Allison D. Ebert,Medical College of Wisconsin,22723941,Male,Caucasian,Spinal muscular atrophy 1 (SMA1),,,Skin,United States
276,SKIP,SKIP000319,SA-001-1D2,iPS Cell,Research Grade,Hideyuki Okano,Keio University,24389010,Female,Asian,Schizophrenia,,,Skin,Japan
277,SKIP,SKIP000320,28iALS-n1,iPS Cell,Research Grade,Robert H. Baloh,"Regenerative Medicine Institute, Cedars-Sinai Medical Center",24154603,Male,Caucasian,Amyotrophic Lateral Sclerosis,,,Skin,United States
278,SKIP,SKIP000321,29iALS-n1,iPS Cell,Research Grade,Robert H. Baloh,"Regenerative Medicine Institute, Cedars-Sinai Medical Center",24154603,Male,Caucasian,Amyotrophic Lateral Sclerosis,,,Skin,United States
279,SKIP,SKIP000322,30iALS-n1,iPS Cell,Research Grade,Robert H. Baloh,"Regenerative Medicine Institute, Cedars-Sinai Medical Center",24154603,Female,Caucasian,Amyotrophic Lateral Sclerosis,,,Skin,United States
280,SKIP,SKIP000323,52iALS-n1,iPS Cell,Research Grade,Robert H. Baloh,"Regenerative Medicine Institute, Cedars-Sinai Medical Center",24154603,Male,Caucasian,Amyotrophic Lateral Sclerosis,,,Skin,United States
281,SKIP,SKIP000324,Carrier1 #5,iPS Cell,Research Grade,Fen-Biao Gao,"Department of Neurology, University of Massachusetts Medical School",23836290,,Unknown,FrontoTemporal Dementia,,,Skin,USA
282,SKIP,SKIP000325,Carrier1 #6,iPS Cell,Research Grade,Fen-Biao Gao,"Department of Neurology, University of Massachusetts Medical School",23836290,,Unknown,FrontoTemporal Dementia,,,Skin,USA
283,SKIP,SKIP000326,Carrier2 #1,iPS Cell,Research Grade,Fen-Biao Gao,"Department of Neurology, University of Massachusetts Medical School",23836290,,Unknown,FrontoTemporal Dementia,,,Skin,USA
284,SKIP,SKIP000327,Carrier2 #11,iPS Cell,Research Grade,Fen-Biao Gao,"Department of Neurology, University of Massachusetts Medical School",23836290,,Unknown,FrontoTemporal Dementia,,,Skin,USA
285,SKIP,SKIP000328,Yub621c,mesenchymal stem cell,,"Umezawa, Akihiro",National Center for Child Health and Development,,,Asian,,,,polydactylous human fingers,Japan
286,SKIP,SKIP000329,Yub621b,mesenchymal stem cell,,"Umezawa, Akihiro",National Center for Child Health and Development,,,Asian,,,,polydactylous human fingers,Japan
287,SKIP,SKIP000330,Yub621BMC,mesenchymal stem cell,,"Umezawa, Akihiro",National Center for Child Health and Development,,,Asian,,,,polydactylous human fingers,Japan
288,SKIP,SKIP000331,Yub622,mesenchymal stem cell,,"Umezawa, Akihiro",National Center for Child Health and Development,,,Unknown,,,,polydactylous human fingers,Japan
289,SKIP,SKIP000332,Yub623,mesenchymal stem cell,,"Umezawa, Akihiro",National Center for Child Health and Development,,,Unknown,,,,polydactylous human fingers,Japan
290,SKIP,SKIP000333,Yub 10F,mesenchymal stem cell,,"Umezawa, Akihiro",National Center for Child Health and Development,,,Unknown,,,,polydactylous human fingers,Japan
291,SKIP,SKIP000335,vFOP2-2,iPS Cell,Research Grade,Yoshihisa Matsumoto,Kyoto University,24321451,Male,African-American : Japanese,Fibrodysplasia ossificans progressiva (FOP),,,Skin ,Japan
292,SKIP,SKIP000336,vFOP2-1,iPS Cell,Research Grade,Yoshihisa Matsumoto,Kyoto University,24321451,Male,African-American,Fibrodysplasia ossificans progressiva (FOP),,,Skin ,Japan
293,SKIP,SKIP000337,eFOP2-3,iPS Cell,Research Grade,Yoshihisa Matsumoto,Kyoto University,24321451,Male,African-American,Fibrodysplasia ossificans progressiva (FOP),,,Skin ,Japan
294,SKIP,SKIP000338,vFOP4-3,iPS Cell,Research Grade,Yoshihisa Matsumoto,Kyoto University,24321451,Male,Asian : Japanese,Fibrodysplasia ossificans progressiva (FOP),,,Skin ,Japan
295,SKIP,SKIP000339,vFOP4-1,iPS Cell,Research Grade,Yoshihisa Matsumoto,Kyoto University,24321451,Male,Asian : Japanese,Fibrodysplasia ossificans progressiva (FOP),,,Skin ,Japan
296,SKIP,SKIP000340,vFOP5-22,iPS Cell,Research Grade,Yoshihisa Matsumoto,Kyoto University,24321451,Male,Asian : Japanese,Fibrodysplasia ossificans progressiva (FOP),,,Skin ,Japan
297,SKIP,SKIP000341,vFOP1-4,iPS Cell,Research Grade,Yoshihisa Matsumoto,Kyoto University,24321451,Female,Caucasian,Fibrodysplasia ossificans progressiva (FOP),,,Skin ,Japan
298,SKIP,SKIP000342,eFOP3-2,iPS Cell,Research Grade,Yoshihisa Matsumoto,Kyoto University,24321451,Male,Caucasian,Fibrodysplasia ossificans progressiva (FOP),,,Skin ,Japan
299,SKIP,SKIP000343,eFOP3-4,iPS Cell,Research Grade,Yoshihisa Matsumoto,Kyoto University,24321451,Male,Caucasian,Fibrodysplasia ossificans progressiva (FOP),,,Skin ,Japan
300,SKIP,SKIP000344,eFOP2-8,iPS Cell,Research Grade,Yoshihisa Matsumoto,Kyoto University,24321451,Male,African-American,Fibrodysplasia ossificans progressiva (FOP),,,Skin ,Japan
301,SKIP,SKIP000345,vFOP1-1 ,iPS Cell,Research Grade,Yoshihisa Matsumoto,Kyoto University,24321451,Female,Caucasian,Fibrodysplasia ossificans progressiva (FOP),,,Skin ,Japan
302,SKIP,SKIP000346,eFOP1-1,iPS Cell,Research Grade,Yoshihisa Matsumoto,Kyoto University,24321451,Female,Caucasian,Fibrodysplasia ossificans progressiva (FOP),,,Skin ,Japan
303,SKIP,SKIP000347,eFOP1-10,iPS Cell,Research Grade,Yoshihisa Matsumoto,Kyoto University,24321451,Female,Caucasian,Fibrodysplasia ossificans progressiva (FOP),,,Skin ,Japan
304,SKIP,SKIP000349,UtE-iPS-4,iPS Cell,Research Grade,,,21637780 -- 21689476,Female,Asian,,,,endometrium,
305,SKIP,SKIP000350,UtE-iPS-1,iPS Cell,Research Grade,,,21637780 -- 21689476,Female,Asian,,,,Endometrium cell line (UtE1104) ,
306,SKIP,SKIP000351,MRC-iPS-11,iPS Cell,Research Grade,,,21155951 -- 21637780 -- 19559696 -- 20885964 ,Unknown,Unknown,,,,fetal lung fibroblast,
307,SKIP,SKIP000352,PAE-iPS-1,iPS Cell,Research Grade,,,21637780,Female,Asian,,,,placental arterial endothelium,
308,SKIP,SKIP000353,PAE-iPS-4,iPS Cell,Research Grade,,,21637780,Female,Asian,,,,placental arterial endothelium,
309,SKIP,SKIP000354,PAE-iPS-5,iPS Cell,Research Grade,,,21637780,Female,Asian,,,,placental arterial endothelium,
310,SKIP,SKIP000355,PAE-iPS-11,iPS Cell,Research Grade,,,21637780,Female,Asian,,,,placental arterial endothelium,
311,SKIP,SKIP000356,UtE-iPS-6,iPS Cell,Research Grade,,,21637780,Female,Asian,,,,Endometrium cell line (UtE1104),
312,SKIP,SKIP000357,UtE-iPS-11,iPS Cell,Research Grade,,,21637780,Female,Asian,,,,Endometrium cell line (UtE1104),
313,SKIP,SKIP000358,UtE-iPS-7,iPS Cell,Research Grade,,,21637780,Female,Asian,,,,Endometrium cell line (UtE1104),
314,SKIP,SKIP000359,AM-iPS-3,iPS Cell,Research Grade,,,21637780 -- 21155951 -- 19912344,Female,Asian,,,,amnion,
315,SKIP,SKIP000360,AM-iPS-5,iPS Cell,Research Grade,,,21637780 -- 21155951 -- 19912344,Female,Asian,,,,amnion,
316,SKIP,SKIP000361,AM-iPS-6,iPS Cell,Research Grade,,,21637780 -- 21155951 -- 19912344,Female,Asian,,,,amnion,
317,SKIP,SKIP000362,AM-iPS-8,iPS Cell,Research Grade,,,21637780 -- 21155951 -- 19912344,Female,Asian,,,,amnion,
318,SKIP,SKIP000363,AM-iPS-13,iPS Cell,Research Grade,,,21637780,Female,Asian,,,,amnion,
319,SKIP,SKIP000364,AM-iPS-20,iPS Cell,Research Grade,,,21637780,Female,Asian,,,,amnion,
320,SKIP,SKIP000365,AM-iPS-1,iPS Cell,Research Grade,,,21637780 -- 21155951 -- 19912344 -- 19912344 ,Female,Asian,,,,amnion,
321,SKIP,SKIP000366,AM-iPS-2,iPS Cell,Research Grade,,,21637780 -- 21155951 -- 19912344,Male,Asian,,,,amnion,
322,SKIP,SKIP000367,AM-iPS-4,iPS Cell,Research Grade,,,21637780 -- 21155951 -- 19912344,Female,Asian,,,,amnion,
