_source,_cellid,stem_cell_name,stem_cell_type,cell_grade,produced_by,provider_distributor,reference_publications,gender_of_donor,ethnicity_of_donor,health_status,age_of_donor,source_cell_type,organ_tissue_of_origin_of_source_cell
hPSCreg,WAe009-A-69,WAe009-A-69,,,"Anzhen Hospital","Anzhen Hospital","doi:10.1016/j.scr.2021.102566 -- doi:10.1007/s11010-023-04735-x",female,N/A,healthy,,,
hPSCreg,WAe009-A-72,"WAe009-A-72 (COL1A2 -/-)",,,"Anzhen Hospital","Anzhen Hospital",doi:10.1016/j.scr.2022.102652,female,N/A,healthy,,,
hPSCreg,WAe009-A-79,WAe009-A-79,,,"Anzhen Hospital",,doi:10.1016/j.scr.2023.103119,female,N/A,healthy,,,
hPSCreg,WAe009-A-89,WAe009-A-89,,,"Anzhen Hospital","Anzhen Hospital",doi:10.1016/j.scr.2023.103034,female,N/A,healthy,,,
hPSCreg,AOUMEYi002-A,AOUMEYi002-A,,,"Meyer Children's Hospital IRCCS","Meyer Children's Hospital IRCCS",doi:10.1016/j.scr.2024.103431,female,Caucasian,,,"fibroblast of dermis",
hPSCreg,ASGRCi001-A,"ASGRCi001-A (F3-2#5 CHR)",,,"Genomics Research Center",,doi:10.1016/j.scr.2020.102029,female,,healthy,,"Peripheral Blood Mononuclear Cell",
hPSCreg,ASGRCi002-A,"ASGRCi002-A (F3-3#1 CHR)",,,"Genomics Research Center",,doi:10.1016/j.scr.2020.102029,male,,"Type 1 Diabetes Mellitus",,"Peripheral Blood Mononuclear Cell",
hPSCreg,ASGRCi003-A,"ASGRCi003-A (F3-4#5 CHR)",,,"Genomics Research Center",,doi:10.1016/j.scr.2020.102029,female,,"Type 1 Diabetes Mellitus",,"Peripheral Blood Mononuclear Cell",
hPSCreg,ASGRCi004-A,"ASGRCi004-A (0118 CHR)",,,"Genomics Research Center",,doi:10.1016/j.scr.2020.102109,female,,"proliferative diabetic retinopathy",,"Peripheral Blood Mononuclear Cell",
hPSCreg,ASGRCi005-A,"ASGRCi005-A (0622 CHR)",,,"Genomics Research Center",,doi:10.1016/j.scr.2020.102109,female,,"type 2 diabetes mellitus",,"Peripheral Blood Mononuclear Cell",
hPSCreg,ASGRCi006-A,"ASGRCi006-A (0808 CHR)",,,"Genomics Research Center",,doi:10.1016/j.scr.2020.102109,male,,"type 2 diabetes mellitus",,"Peripheral Blood Mononuclear Cell",
hPSCreg,ASGRCi007-A,"ASGRCi007-A (T2D19#2 XY-CHR)",,,"Genomics Research Center",,,male,,"type 2 diabetes mellitus",,"Peripheral Blood Mononuclear Cell",
hPSCreg,HVRDe009-A-2,"HVRDe009-A-2 (HUES9 CTNNB1 3X FLAG)",,,"Arizona State University",,doi:10.1016/j.scr.2021.102586,female,,healthy,,,
hPSCreg,ATCi002-A,ATCi002-A,,,"Aegicare (Shenzhen) Technology Co",,"doi:10.1016/j.scr.2022.102706 -- doi:10.1002/ajmg.a.63799",male,,"Keipert syndrome",,"Derived Peripheral Blood Mononuclear Cell",
hPSCreg,ATLABi001-A,"ATLABi001-A (AT-MODY3-iP001)",,,"IMCB, Adrian Teo's Lab","IMCB, Adrian Teo's Lab",doi:10.1038/s41467-021-22843-4,female,"Asian Chinese","Hepatocyte Nuclear Factor 1-Alpha-Associated Monogenic Diabetes",10-14,"skin fibroblast",
hPSCreg,ATLABi002-A,"ATLABi002-A (AT-MODY3-iP002)",,,"IMCB, Adrian Teo's Lab","IMCB, Adrian Teo's Lab",doi:10.1038/s41467-021-22843-4,female,"Asian Chinese","Hepatocyte Nuclear Factor 1-Alpha-Associated Monogenic Diabetes",10-14,"skin fibroblast",
hPSCreg,ATLABi003-A,"ATLABi003-A (AT-Normal-i70)",,,"IMCB, Adrian Teo's Lab","IMCB, Adrian Teo's Lab",,male,"Asian Chinese",healthy,55-59,"skin fibroblast",
hPSCreg,ATLABi004-A,"ATLABi004-A (AT-Normal-i173)",,,"IMCB, Adrian Teo's Lab","IMCB, Adrian Teo's Lab",,male,"Asian Chinese",healthy,55-59,"skin fibroblast",
hPSCreg,ATLABi005-A,"ATLABi005-A (AT-Normal-i104)",,,"IMCB, Adrian Teo's Lab","IMCB, Adrian Teo's Lab",,male,"Asian Chinese",healthy,55-59,"Peripheral Blood Mononuclear Cell",
hPSCreg,ATLABi006-A,"ATLABi006-A (AT-UC C Normal-iC16)",,,"IMCB, Adrian Teo's Lab","IMCB, Adrian Teo's Lab",,male,"Asian Chinese",healthy,fetal,"Umbilical Cord",
hPSCreg,ATLABi007-A,"ATLABi007-A (AT-UC C Normal-iC46)",,,"IMCB, Adrian Teo's Lab","IMCB, Adrian Teo's Lab",,female,"Asian Chinese",healthy,fetal,"Umbilical Cord",
hPSCreg,ATLABi008-A,"ATLABi008-A (AT-UC I Normal-iC06)",,,"IMCB, Adrian Teo's Lab","IMCB, Adrian Teo's Lab",,female,"Asian Indian",healthy,fetal,"Umbilical Cord",
hPSCreg,ATLABi009-A,"ATLABi009-A (AT-UC I Normal-iC13)",,,"IMCB, Adrian Teo's Lab","IMCB, Adrian Teo's Lab",,male,"Asian Indian",healthy,fetal,"Umbilical Cord",
hPSCreg,ATLABi010-A,"ATLABi010-A (AT-MODY10-iII1)",,,"IMCB, Adrian Teo's Lab","IMCB, Adrian Teo's Lab",,male,"Asian Chinese","maturity-onset diabetes of the young type 10",30-34,"skin fibroblast",
hPSCreg,ATLABi011-A,"ATLABi011-A (AT-MODY10-iII4)",,,"IMCB, Adrian Teo's Lab","IMCB, Adrian Teo's Lab",,female,"Asian Chinese","maturity-onset diabetes of the young type 10",20-24,"skin fibroblast",
hPSCreg,ATLABi012-A,"ATLABi012-A (AT-M10 Normal-iI2)",,,"IMCB, Adrian Teo's Lab","IMCB, Adrian Teo's Lab",,female,"Asian Chinese",healthy,65-69,"skin fibroblast",
hPSCreg,ATLABi013-A,"ATLABi013-A (AT-M10 Normal-iII3)",,,"IMCB, Adrian Teo's Lab","IMCB, Adrian Teo's Lab",,male,"Asian Chinese",healthy,25-29,"skin fibroblast",
hPSCreg,ATLABi014-A,"ATLABi014-A (AT-MODY10-iI1)",,,"IMCB, Adrian Teo's Lab","IMCB, Adrian Teo's Lab",,male,"Asian Chinese","maturity-onset diabetes of the young type 10",65-69,"skin fibroblast",
hPSCreg,ATLABi015-A,"ATLABi015-A (AT-Diabetic-i131)",,,"IMCB, Adrian Teo's Lab","IMCB, Adrian Teo's Lab",,male,"Asian Chinese","Diabetes Mellitus",75-79,"skin fibroblast",
hPSCreg,ATLABi016-A,"ATLABi016-A (AT-Diabetic-i107)",,,"IMCB, Adrian Teo's Lab","IMCB, Adrian Teo's Lab",,male,"Asian Chinese","Diabetes Mellitus",70-74,"Peripheral Blood Mononuclear Cell",
hPSCreg,AUi001-A,AUi001-A,,,"Aarhus University",,doi:10.1084/jem.20142274,female,Caucasian,"Herpes Simplex Encephalitis",,"skin fibroblast",
hPSCreg,AUMCi001-A,"AUMCi001-A (LUMC0195iFOXC)",,,"Amsterdam University Medical Centers",,,male,Caucasian,,,"Derived Peripheral Blood Mononuclear Cell",
hPSCreg,AUMCi002-A,"AUMCi002-A (LUMC0203iOCA)",,,"Amsterdam University Medical Centers",,,male,caucasian,"Oculocutaneous Albinism Type 1A",,"Derived Peripheral Blood Mononuclear Cell",
hPSCreg,AUMCi003-A,"AUMCi003-A (LUMC0147iXLRS)",,,"Amsterdam University Medical Centers","Amsterdam University Medical Centers",,male,caucasian,"X-linked retinoschisis",,"Derived Peripheral Blood Mononuclear Cell",
hPSCreg,AUMCi004-A,"AUMCi004-A (LUMC0181iXLRS)",,,"Amsterdam University Medical Centers","Amsterdam University Medical Centers",,male,caucasian,"X-linked retinoschisis",,"Derived Peripheral Blood Mononuclear Cell",
hPSCreg,AUMCi005-A,"AUMCi005-A (LUMC0182iXLRS)",,,"Amsterdam University Medical Centers","Amsterdam University Medical Centers",,male,caucasian,"X-linked retinoschisis",,"Derived Peripheral Blood Mononuclear Cell",
hPSCreg,AUMCi006-A,"AUMCi006-A (LUMC0196iOAT)",,,"Amsterdam University Medical Centers","Amsterdam University Medical Centers",,male,non-caucasian,"Gyrate atrophy of choroid and retina",,"Derived Peripheral Blood Mononuclear Cell",
hPSCreg,AUMCi007-A,"AUMCi007-A (LUMC0204iOAT)",,,"Amsterdam University Medical Centers","Amsterdam University Medical Centers",,male,caucasian,"Gyrate atrophy of choroid and retina",,"Derived Peripheral Blood Mononuclear Cell",
hPSCreg,AUMCi008-A,"AUMCi008-A (LUMC0296iOAT)",,,"Amsterdam University Medical Centers","Amsterdam University Medical Centers",,male,caucasian,"Gyrate atrophy of choroid and retina",,"Derived Peripheral Blood Mononuclear Cell",
hPSCreg,AUMCi009-A,"AUMCi009-A (LUMC0251iSLC)",,,"Amsterdam University Medical Centers","Amsterdam University Medical Centers",,male,caucasian,"Foveal hypoplasia-optic nerve decussation defect-anterior segment dysgenesis syndrome",,"Derived Peripheral Blood Mononuclear Cell",
hPSCreg,AXORe001-A,"AXORe001-A (Shef-1)",,,"Axordia Ltd.",,"doi:10.1089/scd.2004.13.325 -- doi:10.1038/nbt1318 -- doi:10.1007/s11626-010-9294-2 -- doi:10.1038/mt.2010.179 -- doi:10.1016/j.stemcr.2020.06.014 -- doi:10.1038/nbt1285",male,,,,,
hPSCreg,AXORe002-A,"AXORe002-A (Shef-2)",,,"Axordia Ltd.","National Institute for Biological Standards and Control - UK Stem Cell Bank","doi:10.1038/nbt1318 -- doi:10.1007/s11626-010-9294-2 -- doi:10.1038/mt.2010.179 -- doi:10.1089/scd.2011.0400",female,,,,,
hPSCreg,AXORe004-A,"AXORe004-A (Shef-4)",,,"Axordia Ltd.","National Institute for Biological Standards and Control - UK Stem Cell Bank","doi:10.1007/s11626-010-9294-2 -- doi:10.1016/j.devcel.2021.04.006 -- doi:10.1038/nbt1285",,,,,,
hPSCreg,AXORe005-A,"AXORe005-A (Shef-5)",,,"Axordia Ltd.","National Institute for Biological Standards and Control - UK Stem Cell Bank","doi:10.1007/s11626-010-9294-2 -- doi:10.1016/j.stemcr.2016.10.003 -- doi:10.1038/nbt1285",,,,,,
hPSCreg,AXORe007-A,"AXORe007-A (Shef-7)",,,"Axordia Ltd.","National Institute for Biological Standards and Control - UK Stem Cell Bank",doi:10.1007/s11626-010-9294-2,,,,,,
hPSCreg,WAe009-A-1E,"WAe009-A-1E (TBX20-KO)",,,"Anzhen Hospital (ANZHEN)","Anzhen Hospital (ANZHEN)","doi:10.1016/j.scr.2020.101930 -- doi:10.1016/j.scr.2021.102470 -- doi:10.1016/j.scr.2024.103384",female,N/A,healthy,,,
hPSCreg,WAe009-A-1H,"WAe009-A-1H (MYL3-KO)",,,"Anzhen Hospital (ANZHEN)","Anzhen Hospital (ANZHEN)",doi:10.1016/j.scr.2020.101930,female,N/A,healthy,,,
hPSCreg,BBANTWi001-A,"BBANTWi001-A (iPSC_FB_M45-50_C9)",,,"Biobank Antwerpen",,,male,"white Belgian",healthy,,"skin fibroblast",
hPSCreg,BBANTWi001-B,"BBANTWi001-B (iPSC_FB_M45-50_C15)",,,"Biobank Antwerpen",,,male,"white Belgian",healthy,,"skin fibroblast",
hPSCreg,BBANTWi001-C,"BBANTWi001-C (iPSC_FB_M45-50_C3)",,,"Biobank Antwerpen",,,male,"white Belgian",healthy,,"skin fibroblast",
hPSCreg,BBANTWi006-A,"BBANTWi006-A (iPSC_BrS9_FB_C7)",,,"Biobank Antwerpen","Biobank Antwerpen","doi:10.1016/j.scr.2022.102719 -- doi:10.1016/j.scr.2022.102932 -- doi:10.1016/j.scr.2023.103032 -- doi:10.1016/j.scr.2023.103080 -- doi:10.3390/ijms24076687 -- doi:10.3390/biomedicines11082297",male,"White Belgian","Brugada syndrome 1",,"skin fibroblast",
hPSCreg,BBANTWi007-A,"BBANTWi007-A (iPSC_BrS10_FB_C3)",,,"Biobank Antwerpen","Biobank Antwerpen","doi:10.1016/j.scr.2022.102719 -- doi:10.1016/j.scr.2022.102932 -- doi:10.1016/j.scr.2023.103032 -- doi:10.1016/j.scr.2023.103080 -- doi:10.3390/ijms24076687 -- doi:10.3390/biomedicines11082297",female,"White Belgian","Brugada syndrome 1",,"skin fibroblast",
hPSCreg,BBANTWi008-A,"BBANTWi008-A (iPSC_PBMC_LDS_SMAD3_T1_C11)",,,"Biobank Antwerpen","Biobank Antwerpen","doi:10.1016/j.scr.2022.102932 -- doi:10.1093/hmg/ddae044 -- doi:10.1161/atvbaha.123.319703",male,Caucasian,"Loeys-Dietz syndrome 3",35-39,"Peripheral Blood Mononuclear Cell",
hPSCreg,BBANTWi009-A,BBANTWi009-A,,,"Biobank Antwerpen","Biobank Antwerpen",doi:10.1016/j.scr.2022.103009,male,Caucasian,"Meester-Loeys syndrome",,"skin fibroblast",
hPSCreg,BBANTWi010-A,"BBANTWi010-A (iPSC_PBMC_LDS_TGFB3_KE2M_C9)",,,"Biobank Antwerpen","Biobank Antwerpen","doi:10.1016/j.scr.2022.102956 -- doi:10.1161/atvbaha.123.319703",male,Caucasian,"Loeys-Dietz syndrome 5",35-39,"Peripheral Blood Mononuclear Cell",
hPSCreg,BBANTWi011-A,BBANTWi011-A,,,"Biobank Antwerpen","Biobank Antwerpen",doi:10.1016/j.scr.2023.103061,male,African,"familial thoracic aortic aneurysm and aortic dissection",,"Peripheral Blood Mononuclear Cell",
hPSCreg,BBANTWi012-A,"BBANTWi012-A (F1990.01 C3)",,,"Biobank Antwerpen","Center of Medical Genetics Antwerp",,female,Caucasian,healthy,,Fibroblasts,
hPSCreg,BBANTWi012-A-1,"BBANTWi012-A-1 (TTN_E48_V4623*)",,,"Biobank Antwerpen","Center of Medical Genetics Antwerp",,female,Caucasian,healthy,,,
hPSCreg,BBANTWi012-A-2,"BBANTWi012-A-2 (iPSC_FB_F19901C3_TTN_E48_L4612*)",,,"Biobank Antwerpen","Center of Medical Genetics Antwerp",,female,Caucasian,healthy,,,
hPSCreg,BBANTWi012-A-3,"BBANTWi012-A-3 (iPSC_FB_F19901C3_TTN_E357_E33459*_N33456N_C30)",,,"Biobank Antwerpen","Center of Medical Genetics Antwerp",,female,Caucasian,healthy,,,
hPSCreg,BBANTWi012-A-4,"BBANTWi012-A-4 (iPSC_FB_F19901C3_TTN_E357_V33467*_N33456N_C3)",,,"Biobank Antwerpen","Center of Medical Genetics Antwerp",,female,Caucasian,healthy,,,
hPSCreg,BCHi007-A,"BCHi007-A (HNDS0005-01 #B)",,,"Children's Hospital",,doi:10.1016/j.scr.2024.103424,female,,"Succinic semialdehyde dehydrogenase deficiency",,Fibroblasts,
hPSCreg,BCHi007-A-1,"BCHi007-A-1 (HNDS0005-01 #B2 +/+)",,,"Children's Hospital",,doi:10.1016/j.scr.2024.103424,female,,"Succinic semialdehyde dehydrogenase deficiency",,,
hPSCreg,BCHi009-A,"BCHi009-A (HNDS0002-01 #D)",,,"Children's Hospital",,doi:10.1016/j.scr.2024.103424,male,,"Succinic semialdehyde dehydrogenase deficiency",,Fibroblast,
hPSCreg,BCHi009-A-1,"BCHi009-A-1 (HNDS0002-01 #D CC26 +/+)",,,"Children's Hospital",,doi:10.1016/j.scr.2024.103424,male,,"Succinic semialdehyde dehydrogenase deficiency",,,
hPSCreg,BCHi011-A,"BCHi011-A (HNDS0003-01 #F)",,,"Children's Hospital",,doi:10.1016/j.scr.2024.103424,male,,"Succinic semialdehyde dehydrogenase deficiency",,Fibroblast,
hPSCreg,BCHi011-A-1,"BCHi011-A-1 (HNDS0003-01 #F CC39 +/+)",,,"Children's Hospital",,doi:10.1016/j.scr.2024.103424,male,,"Succinic semialdehyde dehydrogenase deficiency",,,
hPSCreg,BCHi013-A,"BCHi013-A (HNDS0143-01#A)",,,"Children's Hospital",,,female,White,"PTEN hamartoma tumor syndrome",,"Peripheral Blood Mononuclear Cell",
hPSCreg,BCHi013-A-1,"BCHi013-A-1 (HNDS0143-01#A CNC21(+/-))",,,"Children's Hospital",,,female,White,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi013-A-2,"BCHi013-A-2 (HNDS0143-01#A CNC24(+/-))",,,"Children's Hospital",,,female,White,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi013-A-3,"BCHi013-A-3 (HNDS0143-01#A CC12(+/+))",,,"Children's Hospital",,,female,White,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi013-A-4,"BCHi013-A-4 (HNDS0143-01#A CC28(+/+))",,,"Children's Hospital",,,female,White,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi014-A,"BCHi014-A (HNDS141-01#B)",,,"Children's Hospital",,,male,,"PTEN hamartoma tumor syndrome",,"Peripheral Blood Mononuclear Cell",
hPSCreg,BCHi014-A-1,"BCHi014-A-1 (HNDS0141-01#B CNC22(+/+))",,,"Children's Hospital",,,male,,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi014-A-2,"BCHi014-A-2 (HNDS0141-01#B CNC35(+/+))",,,"Children's Hospital",,,male,,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi014-A-3,"BCHi014-A-3 (HNDS0141-01#B CC6(+/-))",,,"Children's Hospital",,,male,,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi014-A-4,"BCHi014-A-4 (HNDS0141-01#B CC43(+/-))",,,"Children's Hospital",,,male,,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi014-A-5,"BCHi014-A-5 (HNDS0141-01#B CC8(-/-))",,,"Children's Hospital",,,male,,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi014-A-6,"BCHi014-A-6 (HNDS0141-01#B CC23(-/-))",,,"Children's Hospital",,,male,,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi014-A-7,"BCHi014-A-7 (HNDS0141-01#B KO7(+/+))",,,"Children's Hospital",,,male,,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi014-A-8,"BCHi014-A-8 (HNDS0141-01#B KO14(+/+))",,,"Children's Hospital",,,male,,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi015-A,"BCHi015-A (HNDS0138-01#B)",,,"Children's Hospital",,,female,"White; Italian","PTEN hamartoma tumor syndrome",,"Peripheral Blood Mononuclear Cell",
hPSCreg,BCHi015-A-1,"BCHi015-A-1 (HNDS0138-01#B CNC24(+/-))",,,"Children's Hospital",,,female,"White; Italian","PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi015-A-2,"BCHi015-A-2 (HNDS0138-01#B CNC42(+/-))",,,"Children's Hospital",,,female,"White; Italian","PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi015-A-3,"BCHi015-A-3 (HNDS0138-01#B CC38(+/+))",,,"Children's Hospital",,,female,"White; Italian","PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi015-A-4,"BCHi015-A-4 (HNDS0138-01#B CC51(+/+))",,,"Children's Hospital",,,female,"White; Italian","PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi015-A-5,"BCHi015-A-5 (HNDS0138-01#B CC6(-/-))",,,"Children's Hospital",,,female,"White; Italian","PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi015-A-6,"BCHi015-A-6 (HNDS0138-01#B CC11(-/-))",,,"Children's Hospital",,,female,"White; Italian","PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi016-A,"BCHi016-A (HNDS0151-01#B)",,,"Children's Hospital",,,female,"White; American","PTEN hamartoma tumor syndrome",,"Peripheral Blood Mononuclear Cell",
hPSCreg,BCHi016-A-1,"BCHi016-A-1 (HNDS0151-01#B CNC20(+/-))",,,"Children's Hospital",,,female,"White; American","PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi016-A-2,"BCHi016-A-2 (HNDS0151-01#B CNC43(+/-))",,,"Children's Hospital",,,female,"White; American","PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi016-A-3,"BCHi016-A-3 (HNDS0151-01#B CC18(+/+))",,,"Children's Hospital",,,female,"White; American","PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi016-A-4,"BCHi016-A-4 (HNDS0151-01#B CC23(+/+))",,,"Children's Hospital",,,female,"White; American","PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi017-A,"BCHi017-A (HNDS0164-01#D)",,,"Children's Hospital",,,male,White,"PTEN hamartoma tumor syndrome",,Fibroblast,
hPSCreg,BCHi017-A-1,"BCHi017-A-1 (HNDS0164-01#D CNC9(+/-))",,,"Children's Hospital",,,male,White,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi017-A-2,"BCHi017-A-2 (HNDS0164-01#D CNC11(+/-))",,,"Children's Hospital",,,male,White,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi017-A-3,"BCHi017-A-3 (HNDS0164-01#D CC2(+/+))",,,"Children's Hospital",,,male,White,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi017-A-4,"BCHi017-A-4 (HNDS0164-01#D CC16(+/+))",,,"Children's Hospital",,,male,White,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi017-A-5,"BCHi017-A-5 (HNDS0164-01#D CC3(-/-))",,,"Children's Hospital",,,male,White,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi017-A-6,"BCHi017-A-6 (HNDS0164-01#D CC10(-/-))",,,"Children's Hospital",,,male,White,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi018-A,"BCHi018-A (HNDS0176-01#A)",,,"Children's Hospital",,,male,"White; American","PTEN hamartoma tumor syndrome",,"Peripheral Blood Mononuclear Cell",
hPSCreg,BCHi018-A-1,"BCHi018-A-1 (HNDS0176-01#A CNC10(+/-))",,,"Children's Hospital",,,male,"White; American","PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi018-A-2,"BCHi018-A-2 (HNDS0176-01#A CNC35(+/-))",,,"Children's Hospital",,,male,"White; American","PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi018-A-3,"BCHi018-A-3 (HNDS0176-01#A CC3(+/+))",,,"Children's Hospital",,,male,"White; American","PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi018-A-4,"BCHi018-A-4 (HNDS0176-01#A CC16(+/+))",,,"Children's Hospital",,,male,"White; American","PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi018-A-5,"BCHi018-A-5 (HNDS0176-01#A CC38(-/-))",,,"Children's Hospital",,,male,"White; American","PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi018-A-6,"BCHi018-A-6 (HNDS0176-01#A CC48(-/-))",,,"Children's Hospital",,,male,"White; American","PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi019-A,"BCHi019-A (HNDS0179-01#B)",,,"Children's Hospital",,,male,American,"PTEN hamartoma tumor syndrome",,"Peripheral Blood Mononuclear Cell",
hPSCreg,BCHi019-A-1,"BCHi019-A-1 (HNDS0179-01#B CNC2(+/-))",,,"Children's Hospital",,,male,American,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi019-A-2,"BCHi019-A-2 (HNDS0179-01#B CNC21(+/-))",,,"Children's Hospital",,,male,American,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi019-A-3,"BCHi019-A-3 (HNDS0179-01#B CC13(+/+))",,,"Children's Hospital",,,male,American,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi019-A-4,"BCHi019-A-4 (HNDS0179-01#B CC15(+/+))",,,"Children's Hospital",,,male,American,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi019-A-5,"BCHi019-A-5 (HNDS0179-01#B CC26(-/-))",,,"Children's Hospital",,,male,American,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi019-A-7,"BCHi019-A-7 (HNDS0179-01#B KO32(-/-))",,,"Children's Hospital",,,male,American,"PTEN hamartoma tumor syndrome",,,
hPSCreg,BCHi020-A,"BCHi020-A (HNDS0163-01#B)",,,"Children's Hospital",,,male,"White; American","PTEN Hamartoma Tumor Syndrome",,"Peripheral Blood Mononuclear Cell",
hPSCreg,BCHi020-A-1,"BCHi020-A-1 (HNDS0163-01#B CNC20(+/-))",,,"Children's Hospital",,,male,"White; American","PTEN Hamartoma Tumor Syndrome",,,
hPSCreg,BCHi020-A-2,"BCHi020-A-2 (HNDS0163-01#B CC19(+/+))",,,"Children's Hospital",,,male,"White; American","PTEN Hamartoma Tumor Syndrome",,,
hPSCreg,BCHi020-A-3,"BCHi020-A-3 (HNDS0163-01#B CC34(+/+))",,,"Children's Hospital",,,male,"White; American","PTEN Hamartoma Tumor Syndrome",,,
hPSCreg,BCHi020-A-4,"BCHi020-A-4 (HNDS0163-01#B CC12(-/-))",,,"Children's Hospital",,,male,"White; American","PTEN Hamartoma Tumor Syndrome",,,
hPSCreg,BCHi021-A,"BCHi021-A (HNDS0129-01#A)",,,"Children's Hospital",,,male,Asian,"Phelan-McDermid syndrome",,"Peripheral Blood Mononuclear Cell",
hPSCreg,BCHi021-A-1,"BCHi021-A-1 (HNDS0129-01#A CNC7(+/-))",,,"Children's Hospital",,,male,Asian,"Phelan-McDermid syndrome",,,
hPSCreg,BCHi021-A-2,"BCHi021-A-2 (HNDS0129-01#A CC20(+/+))",,,"Children's Hospital",,,male,Asian,"Phelan-McDermid syndrome",,,
hPSCreg,BCHi021-A-3,"BCHi021-A-3 (HNDS0129-01#A CC47(-/-))",,,"Children's Hospital",,,male,Asian,"Phelan-McDermid syndrome",,,
hPSCreg,BCHi021-A-4,"BCHi021-A-4 (HNDS0129-01#A CNC8(+/-))",,,"Children's Hospital",,,male,Asian,"Phelan-McDermid syndrome",,,
hPSCreg,BCHi021-A-5,"BCHi021-A-5 (HNDS0129-01#A CC28(+/+))",,,"Children's Hospital",,,male,Asian,"Phelan-McDermid syndrome",,,
hPSCreg,BCHi021-A-6,"BCHi021-A-6 (HNDS0129-01#A CC55(-/-))",,,"Children's Hospital",,,male,Asian,"Phelan-McDermid syndrome",,,
hPSCreg,BCHi022-A,"BCHi022-A (HNDS0108-01#B)",,,"Children's Hospital",,,male,White,Haploinsufficiency,,"Peripheral Blood Mononuclear Cell",
