_source,_cellid,stem_cell_name,stem_cell_type,cell_grade,produced_by,provider_distributor,reference_publications,gender_of_donor,ethnicity_of_donor,health_status,age_of_donor,source_cell_type,organ_tissue_of_origin_of_source_cell
SKIP,SKIP000224,KAS01-#3,"iPS Cell",,"Daisuke Ito","Keio University",23364790,,Asian,"Progressive bulbar palsy of childhood [Fazio-Londe] Spinal muscular atrophy",,,Skin
SKIP,SKIP000225,VCP-#1,"iPS Cell",,"Daisuke Ito","Keio University",,,Asian,"Inclusion body myopathy associated with Paget's disease of bone and frontotemporal dementia",,,Skin
SKIP,SKIP000226,VCP-#2,"iPS Cell",,"Daisuke Ito","Keio University",,,Asian,"Inclusion body myopathy associated with Paget's disease of bone and frontotemporal dementia",,,Skin
SKIP,SKIP000227,VCP-#4,"iPS Cell",,"Daisuke Ito","Keio University",,,Asian,"Inclusion body myopathy associated with Paget's disease of bone and frontotemporal dementia",,,Skin
SKIP,SKIP000228,CiRA00022,"iPS Cell",,"Haruhisa Inoue","Kyoto University, Center for iPS Cell Research and Application",22855461,Male,Asian,"Amyotrophic Lateral Sclerosis",,,Skin
SKIP,SKIP000229,CiRA00023,"iPS Cell",,"Haruhisa Inoue","Kyoto University, Center for iPS Cell Research and Application",22855461,Male,Asian,"Amyotrophic Lateral Sclerosis",,,Skin
SKIP,SKIP000230,CiRA00024,"iPS Cell",,"Haruhisa Inoue","Kyoto University, Center for iPS Cell Research and Application",22855461,Female,Asian,"Amyotrophic Lateral Sclerosis ",,,Skin
SKIP,SKIP000231,CiRA00025,"iPS Cell",,"Haruhisa Inoue","Kyoto University, Center for iPS Cell Research and Application",22855461,Female,Asian,"Amyotrophic Lateral Sclerosis ",,,Skin
SKIP,SKIP000232,CiRA00026,"iPS Cell",,"Haruhisa Inoue","Kyoto University, Center for iPS Cell Research and Application",22855461,Female,Asian,"Amyotrophic Lateral Sclerosis",,,Skin
SKIP,SKIP000235,HPS0270,"iPS Cell",,,,,,Asian,"Atopic dermatitis",,,"Peripheral Blood"
SKIP,SKIP000236,HPS0271,"iPS Cell",,,,,,Asian,"Atopic dermatitis",,,"Peripheral Blood"
SKIP,SKIP000237,HPS0265,"iPS Cell",,,,,,Asian,"Adenosine deaminase [ADA] deficiency",,,"Bone Marrow"
SKIP,SKIP000238,HPS0224,"iPS Cell","Research Grade",,,,,Asian,"Amyloid polyneuropathy",,,"Skin "
SKIP,SKIP000239,HPS0214,"iPS Cell",,,,,,Asian,"Ehlers-Danlos syndrome",,,Skin
SKIP,SKIP000240,HPS0184,"iPS Cell",,,,,,Asian,"Systemic Scleroderma",,,Skin
SKIP,SKIP000241,HPS0183,"iPS Cell",,,,,,Asian,"Inclusion body myositis",,,Skin
SKIP,SKIP000242,HPS0178,"iPS Cell",,,,,,Asian,"Systemic Scleroderma",,,Skin
SKIP,SKIP000243,HPS0174,"iPS Cell",,,,,,Asian,Dermatopolymyositis,,,Skin
SKIP,SKIP000244,HPS0169,"iPS Cell",,,,,,"Asian : Japanese","Duchenne Muscular Dystrophy",,,"Skin "
SKIP,SKIP000245,HPS0164,"iPS Cell",,,,,,Asian,"Duchenne Muscular Dystrophy",,,Skin
SKIP,SKIP000246,iTS1,"iPS Cell",,"Tadao Ohno","Cell-Medicine, Inc.",,Female,Asian,"Tay-Sachs disease",,,Skin
SKIP,SKIP000247,iTS2,"iPS Cell",,"Tadao Ohno","Cell-Medicine, Inc.",,Female,Asian,"Tay-Sachs disease",,,Skin
SKIP,SKIP000248,iTS3,"iPS Cell",,"Tadao Ohno","Cell-Medicine, Inc.",,Female,Asian,"Tay-Sachs disease",,,Skin
SKIP,SKIP000249,HPS0175,"iPS Cell",,,,,,Asian,"Pompe disease",,,Skin
SKIP,SKIP000250,HPS0176,"iPS Cell",,,,,,Asian,"Pompe disease",,,Skin
SKIP,SKIP000251,HPS0177,"iPS Cell",,,,,,Asian,"Pompe disease",,,Skin
SKIP,SKIP000252,GM23716,"iPS Cell",,,,,Female,African-American,,,,Skin
SKIP,SKIP000253,GM23760,"iPS Cell",,"Fred H. Gage","Salk Institute for Biological Studies UCSD",21490598,Male,Caucasian,Schizophrenia,,,Skin
SKIP,SKIP000254,GM24468,"iPS Cell",,,,,Male,Caucasian,"Spinal muscular Atrophy; SMA1",,,Skin
SKIP,SKIP000255,GM24474,"iPS Cell",,,,,Female,Caucasian,"Spinal muscular Atrophy; SMA1",,,Skin
SKIP,SKIP000256,GM23396,"iPS Cell",,,,,Female,"African-American : Black",,,,Skin
SKIP,SKIP000257,GM23411,"iPS Cell",,,,,Female,Caucasian,,,,Skin
SKIP,SKIP000258,GM23446,"iPS Cell",,,,,Female,Black,,,,Skin
SKIP,SKIP000259,GM23720,"iPS Cell",,,,,Female,Caucasian,,,,"Peripheral Blood(Cell Line)"
SKIP,SKIP000260,GM23761,"iPS Cell",,"Fred H. Gage","Salk Institute for Biological Studies UCSD",21490598,Female,Jewish,Schizophrenia,,,Skin
SKIP,SKIP000261,GM23762,"iPS Cell",,"Fred H. Gage","Salk Institute for Biological Studies UCSD",21490598,Male,"Caucasian : Caucasian/Jewish",Schizophrenia,,,Skin
SKIP,SKIP000262,GM23913,"iPS Cell",,"Joel M. Gottesfeld","Department of Molecular Biology The Scripps Research Institute",21040903,Male,Caucasian,"Friedreich ataxia",,,Skin
SKIP,SKIP000263,GM23937,"iPS Cell",,,,,Male,Caucasian/Ashkenazi,"Tay-Sachs disease",,,Skin
SKIP,SKIP000264,HPS0156,"iPS Cell",,,,,,Asian,"Laurence-Moon(-Bardet)-Biedl Syndrome",,,Skin
SKIP,SKIP000265,HPS0264,"iPS Cell",,,,,Male,Asian,"Parkinson disease",,,Skin
SKIP,SKIP000266,HPS0223,"iPS Cell",,"Emiko Noguchi","Graduate School of Comprehensive Human Sciences, University of Tsukuba",22912751,Female,Asian,,,,"Nasal Epithelial cells"
SKIP,SKIP000267,HPS0083,"iPS Cell",,"Era, Takumi","Kumamoto University",,Female,"Asian : japanese"," Cockayne's syndrome",,,Skin
SKIP,SKIP000268,HPS0064,"iPS Cell",,,,,,"Asian : Japanese"," Glycogen storage disease, Type 1b",,,Skin
SKIP,SKIP000269,HPS0070,"iPS Cell",,,,,,"Asian : Japanese","Mitochondrial myopathy, Encephalopathy, Lactic acidosis, and Stroke-like episodes",,,Skin
SKIP,SKIP000270,HPS0087,"iPS Cell",,,,,,"Asian : Japanese","Ornithinetranscarbamylase deficiency",,,Skin
SKIP,SKIP000272,HPS0129,"iPS Cell","Research Grade",,,,,"Asian : Japanese","Amyotrophic lateral sclerosis, Sporadic type  (classical, with UMN). ",,,Skin
SKIP,SKIP000273,HPS0133,"iPS Cell",,,,,,"Asian : Japanese","Muscular dystrophy, Miyoshi type (Miyoshi myopathy)",,,Skin
SKIP,SKIP000274,HPS0143,"iPS Cell",,,,,,"Asian : Japanese","Congenital fiber type disproportion disease",,,Skin
SKIP,SKIP000275,HPS0146,"iPS Cell",,,,,,"Asian : Japanese"," Amyotrophic lateral sclerosis, Sporadic type (bulbar, with UMN)",,,"Skin "
SKIP,SKIP000276,SA-001-3B1,"iPS Cell","Research Grade","Hideyuki Okano","Keio University",24389010,Female,Asian,Schizophrenia,,,Skin
SKIP,SKIP000277,KO-001-25,"iPS Cell",,"Takeio Yoshikawa","Riken Brain Science Institute",24389010,Female,Asian,Schizophrenia,,,Skin
SKIP,SKIP000278,HiPS-RIKEN-7A,"iPS Cell",,"Natsumi Shimizu","RIKEN BioResource Center",20973836,Male,"Asian : Japanese","Wilson disease",,,"Skin "
SKIP,SKIP000279,HPS0192,"iPS Cell",,,,,,"Asian : Japanese","Allergic rhinitis (Pollen allergy)",,,Skin
SKIP,SKIP000280,HPS0209,"iPS Cell",,,,,,"Asian : Japanese","Pulmonary hypertension",,,Skin
SKIP,SKIP000281,HPS0215,"iPS Cell",,,,,,"Asian : Japanese","Moyamoya disease",,,Skin
SKIP,SKIP000282,HPS0272,"iPS Cell",,,,,,"Asian : Japanese","Atopic dermatitis",,,Skin
SKIP,SKIP000283,HPS0082,"iPS Cell",,"Era Takumi","Kumamoto University",,Female,"Asian : Japanese","Prader Willi syndrome",,,Skin
SKIP,SKIP000284,UCB302MSCs,"mesenchymal stem cell",,"Umezawa, Akihiro","National Center for Child Health and Development",15647378,,Asian,,,,"Umbilical cord blood"
SKIP,SKIP000285,UCBTERT-21,"mesenchymal stem cell",,"Umezawa, Akihiro","National Center for Child Health and Development",15647378,,Unknown,,,,"Umbilical cord blood"
SKIP,SKIP000286,UCB408E6E7-31,"mesenchymal stem cell",,"Umezawa, Akihiro","National Center for Child Health and Development",15647378,,Asian,,,,"Umbilical cord blood"
SKIP,SKIP000287,UCB408E7-32,"mesenchymal stem cell",,"Umezawa, Akihiro","National Center for Child Health and Development",15647378,,Asian,,,,"Umbilical cord blood"
SKIP,SKIP000288,UCB408E6E7TERT-33,"mesenchymal stem cell",,"Umezawa, Akihiro","National Center for Child Health and Development",15647378,,Asian,,,,"Umbilical cord blood"
SKIP,SKIP000289,KO-001-19,"iPS Cell","Research Grade","Takeio Yoshikawa","Riken Brain Science Institute",,Female,Asian,Schizophrenia,,,Skin
SKIP,SKIP000290,L1-1Mut,"iPS Cell",,"Thomas Gasser","Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,"Parkinson's disease",,,"Skin "
SKIP,SKIP000291,C4,"iPS Cell","Research Grade","Thomas Gasser","Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,,,,"Skin "
SKIP,SKIP000292,L1-2Mut,"iPS Cell","Research Grade","Thomas Gasser","Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,"Parkinson's disease",,,"Skin "
SKIP,SKIP000293,L1-1GC2,"iPS Cell","Research Grade","Thomas Gasser","Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,"Parkinson's disease",,,Skin
SKIP,SKIP000294,C1-1,"iPS Cell","Research Grade","Thomas Gasser","Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,,,,Skin
SKIP,SKIP000295,C4+G2019S,"iPS Cell","Research Grade","Thomas Gasser","Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,,,,"Skin "
SKIP,SKIP000296,C2,"iPS Cell",,"Thomas Gasser","Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,,,,Skin
SKIP,SKIP000297,L2-1Mut,"iPS Cell","Research Grade","Thomas Gasser","Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,"Parkinson's disease",,,"Skin "
SKIP,SKIP000298,L2-2Mut,"iPS Cell","Research Grade","Thomas Gasser","Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,"Parkinson's disease",,,Skin
SKIP,SKIP000299,L2-3Mut,"iPS Cell","Research Grade","Thomas Gasser","Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,"Parkinson's disease",,,Skin
SKIP,SKIP000300,L2-1GC,"iPS Cell","Research Grade","Thomas Gasser","Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,"Parkinson's disease",,,"Skin "
SKIP,SKIP000301,L2-2GC,"iPS Cell","Research Grade","Thomas Gasser","Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,"Parkinson's disease",,,Skin
SKIP,SKIP000302,L2-3GC,"iPS Cell","Research Grade","Thomas Gasser","Department of Neurodegenerative Diseases Hertie Institute for Clinical Brain Research, University of Tubingen, and German Center for Neurodegenerative Diseases",23472874,Female,Unknown,"Parkinson's disease",,,Skin
SKIP,SKIP000303,"USH2A-associated iPSC (tentative)","iPS Cell","Research Grade","Edwin M Stone","University of Iowa Carver College of Medicine",23991284,Unknown,Unknown,"Retinitis pigmentosa",,,keratinocytes
SKIP,SKIP000304,"SCA2 iPS (tentative)","iPS Cell","Research Grade","Tetsuo Ashizawa","University of Florida",23224816,Male,Unknown,"Spinocerebellar ataxia  2 SCA2",,,Skin
SKIP,SKIP000305,Ctrl1-12,"iPS Cell","Research Grade","Oliver Brustle","University of Bonn and Hertie Foundation",22113611,Male,Unknown,,,,Skin
SKIP,SKIP000306,Ctrl1-17,"iPS Cell","Research Grade","Oliver Brustle","University of Bonn and Hertie Foundation",22113611,Male,Unknown,,,,Skin
SKIP,SKIP000307,Ctrl2-2,"iPS Cell","Research Grade","Oliver Brustle","University of Bonn and Hertie Foundation",22113611,Male,Unknown,,,,Skin
SKIP,SKIP000308,Ctrl2-8,"iPS Cell","Research Grade","Oliver Brustle","University of Bonn and Hertie Foundation",22113611,Male,Unknown,,,,Skin
SKIP,SKIP000309,MJD1-9,"iPS Cell","Research Grade","Oliver Brustle","University of Bonn and Hertie Foundation",22113611,Male,Unknown,"Spinocerebellar ataxia type 3 / Machado-Joseph disease",,,Skin
SKIP,SKIP000310,MJD1-11,"iPS Cell","Research Grade","Oliver Brustle","University of Bonn and Hertie Foundation",22113611,Male,Unknown,"Spinocerebellar ataxia type 3 / Machado-Joseph disease",,,Skin
SKIP,SKIP000311,MJD2-2,"iPS Cell","Research Grade","Oliver Brustle","University of Bonn and Hertie Foundation",22113611,Male,Unknown,"Spinocerebellar ataxia type 3 / Machado-Joseph disease",,,Skin
SKIP,SKIP000312,MJD2-9,"iPS Cell","Research Grade","Oliver Brustle","University of Bonn and Hertie Foundation",22113611,Male,Unknown,"Spinocerebellar ataxia type 3 / Machado-Joseph disease",,,Skin
SKIP,SKIP000313,MJD3-5,"iPS Cell","Research Grade","Oliver Brustle","University of Bonn and Hertie Foundation",22113611,Female,Unknown,"Spinocerebellar ataxia type 3 / Machado-Joseph disease",,,Skin
SKIP,SKIP000314,MJD4-1,"iPS Cell","Research Grade","Oliver Brustle","University of Bonn and Hertie Foundation",22113611,Male,Unknown,"Spinocerebellar ataxia type 3 / Machado-Joseph disease",,,Skin
SKIP,SKIP000315,HD33i.8,"iPS Cell","Research Grade","The HD iPSC Consortium","The HD iPSC Consortium",22748968,Female,White,"Huntington's Disease",,,Skin
SKIP,SKIP000316,HD60i.4,"iPS Cell","Research Grade","The HD iPSC Consortium","The HD iPSC Consortium",22748968,Female,White,"Huntington's Disease",,,Skin
SKIP,SKIP000317,HD180i.5,"iPS Cell","Research Grade","The HD iPSC Consortium","The HD iPSC Consortium",22748968,Male,Unknown(White),"Huntington's Disease",,,Skin
SKIP,SKIP000318,77iSMA,"iPS Cell","Research Grade","Allison D. Ebert","Medical College of Wisconsin",22723941,Male,Caucasian,"Spinal muscular atrophy 1 (SMA1)",,,Skin
SKIP,SKIP000319,SA-001-1D2,"iPS Cell","Research Grade","Hideyuki Okano","Keio University",24389010,Female,Asian,Schizophrenia,,,Skin
SKIP,SKIP000320,28iALS-n1,"iPS Cell","Research Grade","Robert H. Baloh","Regenerative Medicine Institute, Cedars-Sinai Medical Center",24154603,Male,Caucasian,"Amyotrophic Lateral Sclerosis",,,Skin
SKIP,SKIP000321,29iALS-n1,"iPS Cell","Research Grade","Robert H. Baloh","Regenerative Medicine Institute, Cedars-Sinai Medical Center",24154603,Male,Caucasian,"Amyotrophic Lateral Sclerosis",,,Skin
SKIP,SKIP000322,30iALS-n1,"iPS Cell","Research Grade","Robert H. Baloh","Regenerative Medicine Institute, Cedars-Sinai Medical Center",24154603,Female,Caucasian,"Amyotrophic Lateral Sclerosis",,,Skin
SKIP,SKIP000323,52iALS-n1,"iPS Cell","Research Grade","Robert H. Baloh","Regenerative Medicine Institute, Cedars-Sinai Medical Center",24154603,Male,Caucasian,"Amyotrophic Lateral Sclerosis",,,Skin
SKIP,SKIP000324,"Carrier1 #5","iPS Cell","Research Grade","Fen-Biao Gao","Department of Neurology, University of Massachusetts Medical School",23836290,,Unknown,"FrontoTemporal Dementia",,,Skin
SKIP,SKIP000325,"Carrier1 #6","iPS Cell","Research Grade","Fen-Biao Gao","Department of Neurology, University of Massachusetts Medical School",23836290,,Unknown,"FrontoTemporal Dementia",,,Skin
SKIP,SKIP000326,"Carrier2 #1","iPS Cell","Research Grade","Fen-Biao Gao","Department of Neurology, University of Massachusetts Medical School",23836290,,Unknown,"FrontoTemporal Dementia",,,Skin
SKIP,SKIP000327,"Carrier2 #11","iPS Cell","Research Grade","Fen-Biao Gao","Department of Neurology, University of Massachusetts Medical School",23836290,,Unknown,"FrontoTemporal Dementia",,,Skin
SKIP,SKIP000328,Yub621c,"mesenchymal stem cell",,"Umezawa, Akihiro","National Center for Child Health and Development",,,Asian,,,,"polydactylous human fingers"
SKIP,SKIP000329,Yub621b,"mesenchymal stem cell",,"Umezawa, Akihiro","National Center for Child Health and Development",,,Asian,,,,"polydactylous human fingers"
SKIP,SKIP000330,Yub621BMC,"mesenchymal stem cell",,"Umezawa, Akihiro","National Center for Child Health and Development",,,Asian,,,,"polydactylous human fingers"
SKIP,SKIP000331,Yub622,"mesenchymal stem cell",,"Umezawa, Akihiro","National Center for Child Health and Development",,,Unknown,,,,"polydactylous human fingers"
SKIP,SKIP000332,Yub623,"mesenchymal stem cell",,"Umezawa, Akihiro","National Center for Child Health and Development",,,Unknown,,,,"polydactylous human fingers"
SKIP,SKIP000333,"Yub 10F","mesenchymal stem cell",,"Umezawa, Akihiro","National Center for Child Health and Development",,,Unknown,,,,"polydactylous human fingers"
SKIP,SKIP000335,vFOP2-2,"iPS Cell","Research Grade","Yoshihisa Matsumoto","Kyoto University",24321451,Male,"African-American : Japanese","Fibrodysplasia ossificans progressiva (FOP)",,,"Skin "
SKIP,SKIP000336,vFOP2-1,"iPS Cell","Research Grade","Yoshihisa Matsumoto","Kyoto University",24321451,Male,African-American,"Fibrodysplasia ossificans progressiva (FOP)",,,"Skin "
SKIP,SKIP000337,eFOP2-3,"iPS Cell","Research Grade","Yoshihisa Matsumoto","Kyoto University",24321451,Male,African-American,"Fibrodysplasia ossificans progressiva (FOP)",,,"Skin "
SKIP,SKIP000338,vFOP4-3,"iPS Cell","Research Grade","Yoshihisa Matsumoto","Kyoto University",24321451,Male,"Asian : Japanese","Fibrodysplasia ossificans progressiva (FOP)",,,"Skin "
SKIP,SKIP000339,vFOP4-1,"iPS Cell","Research Grade","Yoshihisa Matsumoto","Kyoto University",24321451,Male,"Asian : Japanese","Fibrodysplasia ossificans progressiva (FOP)",,,"Skin "
SKIP,SKIP000340,vFOP5-22,"iPS Cell","Research Grade","Yoshihisa Matsumoto","Kyoto University",24321451,Male,"Asian : Japanese","Fibrodysplasia ossificans progressiva (FOP)",,,"Skin "
SKIP,SKIP000341,vFOP1-4,"iPS Cell","Research Grade","Yoshihisa Matsumoto","Kyoto University",24321451,Female,Caucasian,"Fibrodysplasia ossificans progressiva (FOP)",,,"Skin "
SKIP,SKIP000342,eFOP3-2,"iPS Cell","Research Grade","Yoshihisa Matsumoto","Kyoto University",24321451,Male,Caucasian,"Fibrodysplasia ossificans progressiva (FOP)",,,"Skin "
SKIP,SKIP000343,eFOP3-4,"iPS Cell","Research Grade","Yoshihisa Matsumoto","Kyoto University",24321451,Male,Caucasian,"Fibrodysplasia ossificans progressiva (FOP)",,,"Skin "
SKIP,SKIP000344,eFOP2-8,"iPS Cell","Research Grade","Yoshihisa Matsumoto","Kyoto University",24321451,Male,African-American,"Fibrodysplasia ossificans progressiva (FOP)",,,"Skin "
SKIP,SKIP000345,"vFOP1-1 ","iPS Cell","Research Grade","Yoshihisa Matsumoto","Kyoto University",24321451,Female,Caucasian,"Fibrodysplasia ossificans progressiva (FOP)",,,"Skin "
SKIP,SKIP000346,eFOP1-1,"iPS Cell","Research Grade","Yoshihisa Matsumoto","Kyoto University",24321451,Female,Caucasian,"Fibrodysplasia ossificans progressiva (FOP)",,,"Skin "
SKIP,SKIP000347,eFOP1-10,"iPS Cell","Research Grade","Yoshihisa Matsumoto","Kyoto University",24321451,Female,Caucasian,"Fibrodysplasia ossificans progressiva (FOP)",,,"Skin "
SKIP,SKIP000349,UtE-iPS-4,"iPS Cell","Research Grade",,,"21637780 -- 21689476",Female,Asian,,,,endometrium
SKIP,SKIP000350,UtE-iPS-1,"iPS Cell","Research Grade",,,"21637780 -- 21689476",Female,Asian,,,,"Endometrium cell line (UtE1104) "
SKIP,SKIP000351,MRC-iPS-11,"iPS Cell","Research Grade",,,"21155951 -- 21637780 -- 19559696 -- 20885964 ",Unknown,Unknown,,,,"fetal lung fibroblast"
SKIP,SKIP000352,PAE-iPS-1,"iPS Cell","Research Grade",,,21637780,Female,Asian,,,,"placental arterial endothelium"
SKIP,SKIP000353,PAE-iPS-4,"iPS Cell","Research Grade",,,21637780,Female,Asian,,,,"placental arterial endothelium"
SKIP,SKIP000354,PAE-iPS-5,"iPS Cell","Research Grade",,,21637780,Female,Asian,,,,"placental arterial endothelium"
SKIP,SKIP000355,PAE-iPS-11,"iPS Cell","Research Grade",,,21637780,Female,Asian,,,,"placental arterial endothelium"
SKIP,SKIP000356,UtE-iPS-6,"iPS Cell","Research Grade",,,21637780,Female,Asian,,,,"Endometrium cell line (UtE1104)"
SKIP,SKIP000357,UtE-iPS-11,"iPS Cell","Research Grade",,,21637780,Female,Asian,,,,"Endometrium cell line (UtE1104)"
SKIP,SKIP000358,UtE-iPS-7,"iPS Cell","Research Grade",,,21637780,Female,Asian,,,,"Endometrium cell line (UtE1104)"
SKIP,SKIP000359,AM-iPS-3,"iPS Cell","Research Grade",,,"21637780 -- 21155951 -- 19912344",Female,Asian,,,,amnion
SKIP,SKIP000360,AM-iPS-5,"iPS Cell","Research Grade",,,"21637780 -- 21155951 -- 19912344",Female,Asian,,,,amnion
SKIP,SKIP000361,AM-iPS-6,"iPS Cell","Research Grade",,,"21637780 -- 21155951 -- 19912344",Female,Asian,,,,amnion
SKIP,SKIP000362,AM-iPS-8,"iPS Cell","Research Grade",,,"21637780 -- 21155951 -- 19912344",Female,Asian,,,,amnion
SKIP,SKIP000363,AM-iPS-13,"iPS Cell","Research Grade",,,21637780,Female,Asian,,,,amnion
SKIP,SKIP000364,AM-iPS-20,"iPS Cell","Research Grade",,,21637780,Female,Asian,,,,amnion
SKIP,SKIP000365,AM-iPS-1,"iPS Cell","Research Grade",,,"21637780 -- 21155951 -- 19912344 -- 19912344 ",Female,Asian,,,,amnion
SKIP,SKIP000366,AM-iPS-2,"iPS Cell","Research Grade",,,"21637780 -- 21155951 -- 19912344",Male,Asian,,,,amnion
SKIP,SKIP000367,AM-iPS-4,"iPS Cell","Research Grade",,,"21637780 -- 21155951 -- 19912344",Female,Asian,,,,amnion
SKIP,SKIP000368,AM-iPS-7,"iPS Cell","Research Grade",,,"21637780 -- 21155951 -- 19912344",Female,Asian,,,,amnion
SKIP,SKIP000369,AM-iPS-9,"iPS Cell","Research Grade",,,"21637780 -- 21155951 -- 19912344",Female,Asian,,,,amnion
SKIP,SKIP000370,AM-iPS-10,"iPS Cell","Research Grade",,,"21637780 -- 21155951 -- 19912344",Female,Asian,,,,amnion
SKIP,SKIP000371,AM-iPS-11,"iPS Cell","Research Grade",,,"21637780 -- 21155951 -- 19912344",Female,Asian,,,,amnion
SKIP,SKIP000372,AM-iPS-12,"iPS Cell","Research Grade",,,"21637780 -- 21155951 -- 19912344",Female,Asian,,,,amnion
SKIP,SKIP000373,AM-iPS-15,"iPS Cell","Research Grade",,,"21637780 -- 21155951 -- 19912344",Female,Asian,,,,amnion
SKIP,SKIP000374,AM-iPS-16,"iPS Cell","Research Grade",,,"21637780 -- 21155951 -- 19912344",Female,Asian,,,,amnion
